bank_credit_id,settlement_id,utr,credit_date,amount,currency,bank_status,reference
bnk_EH26052500747,setl_EH2605250747,EH2026052500000747,2026-05-25,13769329,INR,credited,RZP-2500000747
bnk_EH26052600748,setl_EH2605260748,EH2026052600000748,2026-05-26,14266128,INR,credited,RZP-2600000748
bnk_EH26052700749,setl_EH2605270749,EH2026052700000749,2026-05-27,9591089,INR,credited,RZP-2700000749
bnk_EH26052800750,setl_EH2605280750,EH2026052800000750,2026-05-28,12151005,INR,credited,RZP-2800000750
bnk_EH26052900751,setl_EH2605290751,EH2026052900000751,2026-05-29,6641067,INR,credited,RZP-2900000751
bnk_EH26060200752,setl_EH2606020752,EH2026060200000752,2026-06-02,22057325,INR,credited,RZP-0200000752
bnk_EH26060300753,setl_EH2606030753,EH2026060300000753,2026-06-03,26218692,INR,credited,RZP-0300000753
bnk_EH26060400754,setl_EH2606040754,EH2026060400000754,2026-06-04,31957021,INR,credited,RZP-0400000754
bnk_EH26060500755,setl_EH2606050755,EH2026060500000755,2026-06-05,11846831,INR,credited,RZP-0500000755
bnk_EH26060700756,setl_EH2606070756,EH2026060700000756,2026-06-07,32470756,INR,credited,RZP-0700000756
bnk_EH26060800757,setl_EH2606080757,EH2026060800000757,2026-06-08,24506210,INR,credited,RZP-0800000757
bnk_EH26060900758,setl_EH2606090758,EH2026060900000758,2026-06-09,53017615,INR,credited,RZP-0900000758
bnk_EH26061000759,setl_EH2606100759,EH2026061000000759,2026-06-10,38606352,INR,credited,RZP-1000000759
bnk_EH26061100760,setl_EH2606110760,EH2026061100000760,2026-06-11,20852475,INR,credited,RZP-1100000760
bnk_EH26061200761,setl_EH2606120761,EH2026061200000761,2026-06-12,25612902,INR,credited,RZP-1200000761
bnk_EH26061400762,setl_EH2606140762,EH2026061400000762,2026-06-14,44180412,INR,credited,RZP-1400000762
bnk_EH26061500763,setl_EH2606150763,EH2026061500000763,2026-06-15,19810742,INR,credited,RZP-1500000763
bnk_EH26061600764,setl_EH2606160764,EH2026061600000764,2026-06-16,73718746,INR,credited,RZP-1600000764
bnk_EH26061700765,setl_EH2606170765,EH2026061700000765,2026-06-17,37123000,INR,credited,RZP-1700000765
bnk_EH26061800766,setl_EH2606180766,EH2026061800000766,2026-06-18,26176476,INR,credited,RZP-1800000766
bnk_EH26061900767,setl_EH2606190767,EH2026061900000767,2026-06-19,16729079,INR,credited,RZP-1900000767
bnk_EH26062100768,setl_EH2606210768,EH2026062100000768,2026-06-21,30857044,INR,credited,RZP-2100000768
bnk_EH26062200769,setl_EH2606220769,EH2026062200000769,2026-06-22,24906421,INR,credited,RZP-2200000769
bnk_EH26062300770,setl_EH2606230770,EH2026062300000770,2026-06-23,61000781,INR,credited,RZP-2300000770
bnk_EH26062400771,setl_EH2606240771,EH2026062400000771,2026-06-24,32010256,INR,credited,RZP-2400000771
bnk_EH26062500772,setl_EH2606250772,EH2026062500000772,2026-06-25,40677902,INR,credited,RZP-2500000772
bnk_EH26062600773,setl_EH2606260773,EH2026062600000773,2026-06-26,24680052,INR,credited,RZP-2600000773
bnk_EH26062800774,setl_EH2606280774,EH2026062800000774,2026-06-28,28106521,INR,credited,RZP-2800000774
bnk_EH26062900775,setl_EH2606290775,EH2026062900000775,2026-06-29,26696745,INR,credited,RZP-2900000775
bnk_EH26063000776,setl_EH2606300776,EH2026063000000776,2026-06-30,55946102,INR,credited,RZP-3000000776
bnk_EH26070100777,setl_EH2607010777,EH2026070100000777,2026-07-01,33792198,INR,credited,RZP-0100000777
bnk_EH26070200778,setl_EH2607020778,EH2026070200000778,2026-07-02,25545311,INR,credited,RZP-0200000778
bnk_EH26070300779,setl_EH2607030779,EH2026070300000779,2026-07-03,22748924,INR,credited,RZP-0300000779
bnk_EH26070500780,setl_EH2607050780,EH2026070500000780,2026-07-05,27652150,INR,credited,RZP-0500000780
bnk_EH26070600781,setl_EH2607060781,EH2026070600000781,2026-07-06,31511576,INR,credited,RZP-0600000781
bnk_EH26070700782,setl_EH2607070782,EH2026070700000782,2026-07-07,61475512,INR,credited,RZP-0700000782
bnk_EH26070800783,setl_EH2607080783,EH2026070800000783,2026-07-08,33154049,INR,credited,RZP-0800000783
bnk_EH26070900784,setl_EH2607090784,EH2026070900000784,2026-07-09,19466629,INR,credited,RZP-0900000784
bnk_EH26071000785,setl_EH2607100785,EH2026071000000785,2026-07-10,29308450,INR,credited,RZP-1000000785
bnk_EH26071200786,setl_EH2607120786,EH2026071200000786,2026-07-12,18957472,INR,credited,RZP-1200000786
bnk_EH26071300787,setl_EH2607130787,EH2026071300000787,2026-07-13,32138326,INR,credited,RZP-1300000787
bnk_EH26071400788,setl_EH2607140788,EH2026071400000788,2026-07-14,65073875,INR,credited,RZP-1400000788
bnk_EH26071500789,setl_EH2607150789,EH2026071500000789,2026-07-15,39258765,INR,credited,RZP-1500000789
bnk_EH26071600790,setl_EH2607160790,EH2026071600000790,2026-07-16,21335258,INR,credited,RZP-1600000790
bnk_EH26071900791,setl_EH2607190792,EH2026071900000792,2026-07-19,24346382,INR,credited,RZP-1900000792
bnk_EH26072000792,setl_EH2607200793,EH2026072000000793,2026-07-20,24882543,INR,credited,RZP-2000000793
bnk_EH26072100793,setl_EH2607210794,EH2026072100000794,2026-07-21,54527602,INR,credited,RZP-2100000794
bnk_EH26072200794,setl_EH2607220795,EH2026072200000795,2026-07-22,34446913,INR,credited,RZP-2200000795
bnk_EH26072300795,setl_EH2607230796,EH2026072300000796,2026-07-23,22245916,INR,credited,RZP-2300000796
bnk_EH26072400796,setl_EH2607240797,EH2026072400000797,2026-07-24,33831934,INR,credited,RZP-2400000797
bnk_EH26072600797,setl_EH2607260798,EH2026072600000798,2026-07-26,23427578,INR,credited,RZP-2600000798
bnk_EH26072700798,setl_EH2607270799,EH2026072700000799,2026-07-27,28440634,INR,credited,RZP-2700000799
bnk_EH26072800799,setl_EH2607280800,EH2026072800000800,2026-07-28,34223638,INR,credited,RZP-2800000800
bnk_EH26072900800,setl_EH2607290801,EH2026072900000801,2026-07-29,20644058,INR,credited,RZP-2900000801
bnk_EH26073000801,setl_EH2607300802,EH2026073000000802,2026-07-30,25997218,INR,credited,RZP-3000000802
bnk_EH26073100802,setl_EH2607310803,EH2026073100000803,2026-07-31,29275508,INR,credited,RZP-3100000803
bnk_EH26080200803,setl_EH2608020804,EH2026080200000804,2026-08-02,29186098,INR,credited,RZP-0200000804
bnk_EH26080300804,setl_EH2608030805,EH2026080300000805,2026-08-03,21087842,INR,credited,RZP-0300000805
bnk_EH26080400805,setl_EH2608040806,EH2026080400000806,2026-08-04,50044369,INR,credited,RZP-0400000806
bnk_EH26080500806,setl_EH2608050807,EH2026080500000807,2026-08-05,35823215,INR,credited,RZP-0500000807
bnk_EH26080600807,setl_EH2608060808,EH2026080600000808,2026-08-06,24484636,INR,credited,RZP-0600000808
bnk_EH26080700808,setl_EH2608070809,EH2026080700000809,2026-08-07,28921344,INR,credited,RZP-0700000809
bnk_EH26080900809,setl_EH2608090810,EH2026080900000810,2026-08-09,27430756,INR,credited,RZP-0900000810
bnk_EH26081000810,setl_EH2608100811,EH2026081000000811,2026-08-10,30908021,INR,credited,RZP-1000000811
bnk_EH26081100811,setl_EH2608110812,EH2026081100000812,2026-08-11,46159975,INR,credited,RZP-1100000812
bnk_EH26081200812,setl_EH2608120813,EH2026081200000813,2026-08-12,25230528,INR,credited,RZP-1200000813
bnk_EH26081300813,setl_EH2608130814,EH2026081300000814,2026-08-13,22324369,INR,credited,RZP-1300000814
bnk_EH26081400814,setl_EH2608140815,EH2026081400000815,2026-08-14,24277794,INR,credited,RZP-1400000815
bnk_EH26081600815,setl_EH2608160816,EH2026081600000816,2026-08-16,44765484,INR,credited,RZP-1600000816
bnk_EH26081700816,setl_EH2608170817,EH2026081700000817,2026-08-17,33301013,INR,credited,RZP-1700000817
bnk_EH26081800817,setl_EH2608180818,EH2026081800000818,2026-08-18,53859373,INR,credited,RZP-1800000818
bnk_EH26081900818,setl_EH2608190819,EH2026081900000819,2026-08-19,30780911,INR,credited,RZP-1900000819
bnk_EH26082000819,setl_EH2608200820,EH2026082000000820,2026-08-20,20228212,INR,credited,RZP-2000000820
bnk_EH26082100820,setl_EH2608210821,EH2026082100000821,2026-08-21,15577171,INR,credited,RZP-2100000821
bnk_EH26082300821,setl_EH2608230822,EH2026082300000822,2026-08-23,16612357,INR,credited,RZP-2300000822
bnk_EH26082400822,setl_EH2608240823,EH2026082400000823,2026-08-24,30693992,INR,credited,RZP-2400000823
bnk_EH26082500823,setl_EH2608250824,EH2026082500000824,2026-08-25,54884762,INR,credited,RZP-2500000824
bnk_EH26082600824,setl_EH2608260825,EH2026082600000825,2026-08-26,27513821,INR,credited,RZP-2600000825
bnk_EH26082700825,setl_EH2608270826,EH2026082700000826,2026-08-27,16622218,INR,credited,RZP-2700000826
bnk_EH26082800826,setl_EH2608280827,EH2026082800000827,2026-08-28,38646364,INR,credited,RZP-2800000827
bnk_EH26083000827,setl_EH2608300828,EH2026083000000828,2026-08-30,21997400,INR,credited,RZP-3000000828
bnk_EH26083100828,setl_EH2608310829,EH2026083100000829,2026-08-31,37790038,INR,credited,RZP-3100000829
bnk_EH26090100829,setl_EH2609010830,EH2026090100000830,2026-09-01,62116729,INR,credited,RZP-0100000830
