id,entity,amount,currency,payment_id,created_at,batch_id,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_EH26040625204,refund,399000,INR,pay_EH26032800368,1775484480,,rcpt_32800368,processed,normal,normal,UTR26040600025204,,
rfnd_EH26031525217,refund,679000,INR,pay_EH26030900381,1773585840,,rcpt_30900381,processed,normal,normal,UTR26031500025217,,
rfnd_EH26040925235,refund,433000,INR,pay_EH26033100399,1775745840,,rcpt_33100399,processed,normal,normal,UTR26040900025235,,
rfnd_EH26031325241,refund,91000,INR,pay_EH26030400405,1773411720,,rcpt_30400405,processed,normal,normal,UTR26031300025241,,
rfnd_EH26031625244,refund,308000,INR,pay_EH26030600408,1773670980,,rcpt_30600408,processed,normal,normal,UTR26031600025244,,
rfnd_EH26031725290,refund,108000,INR,pay_EH26030700454,1773759540,,rcpt_30700454,processed,normal,normal,UTR26031700025290,,
rfnd_EH26032025306,refund,321000,INR,pay_EH26031200471,1774017120,,rcpt_31200471,processed,normal,normal,UTR26032000025306,,
rfnd_EH26032725330,refund,443000,INR,pay_EH26032200496,1774620480,,rcpt_32200496,processed,normal,normal,UTR26032700025330,,
rfnd_EH26032325343,refund,249000,INR,pay_EH26031900509,1774276320,,rcpt_31900509,processed,normal,normal,UTR26032300025343,,
rfnd_EH26031825347,refund,37000,INR,pay_EH26031500513,1773844620,,rcpt_31500513,processed,normal,normal,UTR26031800025347,,
rfnd_EH26040525364,refund,634000,INR,pay_EH26032800530,1775397900,,rcpt_32800530,processed,normal,normal,UTR26040500025364,,
rfnd_EH26032525390,refund,74000,INR,pay_EH26031400556,1774447320,,rcpt_31400556,processed,normal,normal,UTR26032500025390,,
rfnd_EH26032225415,refund,475000,INR,pay_EH26031700581,1774189800,,rcpt_31700581,processed,normal,normal,UTR26032200025415,,
rfnd_EH26031225423,refund,167000,INR,pay_EH26031100589,1773325500,,rcpt_31100589,processed,normal,normal,UTR26031200025423,,
rfnd_EH26032925434,refund,997000,INR,pay_EH26032500600,1774794060,,rcpt_32500600,processed,normal,normal,UTR26032900025434,,
rfnd_EH26031425436,refund,311000,INR,pay_EH26030900602,1773500040,,rcpt_30900602,processed,normal,normal,UTR26031400025436,,
rfnd_EH26040525457,refund,200000,INR,pay_EH26032600623,1775398980,,rcpt_32600623,processed,normal,normal,UTR26040500025457,,
rfnd_EH26031525468,refund,180000,INR,pay_EH26030300634,1773584760,,rcpt_30300634,processed,normal,normal,UTR26031500025468,,
rfnd_EH26032525470,refund,92000,INR,pay_EH26031800636,1774449420,,rcpt_31800636,processed,normal,normal,UTR26032500025470,,
rfnd_EH26033025481,refund,2409000,INR,pay_EH26032400647,1774882140,,rcpt_32400647,processed,normal,normal,UTR26033000025481,,
rfnd_EH26040725493,refund,286000,INR,pay_EH26033100659,1775572380,,rcpt_33100659,processed,normal,normal,UTR26040700025493,,
rfnd_EH26040925505,refund,121000,INR,pay_EH26033000671,1775744940,,rcpt_33000671,processed,normal,normal,UTR26040900025505,,
rfnd_EH26040525515,refund,525000,INR,pay_EH26033100681,1775401140,,rcpt_33100681,processed,normal,normal,UTR26040500025515,,
rfnd_EH26032525517,refund,262000,INR,pay_EH26031900683,1774447380,,rcpt_31900683,processed,normal,normal,UTR26032500025517,,
rfnd_EH26040725520,refund,218000,INR,pay_EH26032900686,1775572680,,rcpt_32900686,processed,normal,normal,UTR26040700025520,,
rfnd_EH26032625522,refund,344000,INR,pay_EH26032300688,1774537140,,rcpt_32300688,processed,normal,normal,UTR26032600025522,,
rfnd_EH26031625553,refund,285000,INR,pay_EH26030700719,1773672360,,rcpt_30700719,processed,normal,normal,UTR26031600025553,,
rfnd_EH26031225570,refund,667000,INR,pay_EH26030400736,1773324660,,rcpt_30400736,processed,normal,normal,UTR26031200025570,,
rfnd_EH26031125589,refund,51000,INR,pay_EH26030200755,1773240000,,rcpt_30200755,processed,normal,normal,UTR26031100025589,,
rfnd_EH26030925630,refund,1120000,INR,pay_EH26030500797,1773068340,,rcpt_30500797,processed,normal,normal,UTR26030900025630,,
rfnd_EH26040325634,refund,230000,INR,pay_EH26032800801,1775227980,,rcpt_32800801,processed,normal,normal,UTR26040300025634,,
rfnd_EH26032925661,refund,497000,INR,pay_EH26032200829,1774792920,,rcpt_32200829,processed,normal,normal,UTR26032900025661,,
rfnd_EH26030725688,refund,232000,INR,pay_EH26030200856,1772894460,,rcpt_30200856,processed,normal,normal,UTR26030700025688,,
rfnd_EH26040125692,refund,285000,INR,pay_EH26032500860,1775055480,,rcpt_32500860,processed,normal,normal,UTR26040100025692,,
rfnd_EH26040125694,refund,247000,INR,pay_EH26032300862,1775053260,,rcpt_32300862,processed,normal,normal,UTR26040100025694,,
rfnd_EH26040225698,refund,126000,INR,pay_EH26032900866,1775140080,,rcpt_32900866,processed,normal,normal,UTR26040200025698,,
rfnd_EH26032025702,refund,188000,INR,pay_EH26031400870,1774018380,,rcpt_31400870,processed,normal,normal,UTR26032000025702,,
rfnd_EH26031025710,refund,185000,INR,pay_EH26030700878,1773154140,,rcpt_30700878,processed,normal,normal,UTR26031000025710,,
rfnd_EH26040225724,refund,185000,INR,pay_EH26032100892,1775140440,,rcpt_32100892,processed,normal,normal,UTR26040200025724,,
rfnd_EH26032125736,refund,251000,INR,pay_EH26031900904,1774102920,,rcpt_31900904,processed,normal,normal,UTR26032100025736,,
rfnd_EH26031625751,refund,338000,INR,pay_EH26031500919,1773672300,,rcpt_31500919,processed,normal,normal,UTR26031600025751,,
rfnd_EH26040125763,refund,250000,INR,pay_EH26032300931,1775055120,,rcpt_32300931,processed,normal,normal,UTR26040100025763,,
rfnd_EH26031825782,refund,382000,INR,pay_EH26031400951,1773842400,,rcpt_31400951,processed,normal,normal,UTR26031800025782,,
rfnd_EH26032725806,refund,392000,INR,pay_EH26031700975,1774621740,,rcpt_31700975,processed,normal,normal,UTR26032700025806,,
rfnd_EH26032925812,refund,358000,INR,pay_EH26032700981,1774794060,,rcpt_32700981,processed,normal,normal,UTR26032900025812,,
rfnd_EH26031525816,refund,277000,INR,pay_EH26031300985,1773583440,,rcpt_31300985,processed,normal,normal,UTR26031500025816,,
rfnd_EH26031625826,refund,705000,INR,pay_EH26030700995,1773673020,,rcpt_30700995,processed,normal,normal,UTR26031600025826,,
rfnd_EH26040225832,refund,59000,INR,pay_EH26032501001,1775139960,,rcpt_32501001,processed,normal,normal,UTR26040200025832,,
rfnd_EH26040425835,refund,74000,INR,pay_EH26033101004,1775314200,,rcpt_33101004,processed,normal,normal,UTR26040400025835,,
rfnd_EH26030725844,refund,744000,INR,pay_EH26030201013,1772892420,,rcpt_30201013,processed,normal,normal,UTR26030700025844,,
rfnd_EH26032325859,refund,272000,INR,pay_EH26031801028,1774276320,,rcpt_31801028,processed,normal,normal,UTR26032300025859,,
rfnd_EH26031325860,refund,423000,INR,pay_EH26030401029,1773411000,,rcpt_30401029,processed,normal,normal,UTR26031300025860,,
rfnd_EH26031725872,refund,35000,INR,pay_EH26031101041,1773758820,,rcpt_31101041,processed,normal,normal,UTR26031700025872,,
rfnd_EH26033125881,refund,720000,INR,pay_EH26032501050,1774965720,,rcpt_32501050,processed,normal,normal,UTR26033100025881,,
rfnd_EH26040825884,refund,108000,INR,pay_EH26032801053,1775657400,,rcpt_32801053,processed,normal,normal,UTR26040800025884,,
rfnd_EH26040125888,refund,1187000,INR,pay_EH26032701057,1775054220,,rcpt_32701057,processed,normal,normal,UTR26040100025888,,
rfnd_EH26040125895,refund,43000,INR,pay_EH26032701064,1775052240,,rcpt_32701064,processed,normal,normal,UTR26040100025895,,
rfnd_EH26050525910,refund,220000,INR,pay_EH26042700004,1777991160,,rcpt_42700004,processed,normal,normal,UTR26050500025910,,
rfnd_EH26050525949,refund,31000,INR,pay_EH26043000045,1777989660,,rcpt_43000045,processed,normal,normal,UTR26050500025949,,
rfnd_EH26041125951,refund,46000,INR,pay_EH26040100047,1775916240,,rcpt_40100047,processed,normal,normal,UTR26041100025951,,
rfnd_EH26042325984,refund,505000,INR,pay_EH26042000080,1776954840,,rcpt_42000080,processed,normal,normal,UTR26042300025984,,
rfnd_EH26041026026,refund,765000,INR,pay_EH26040500123,1775830320,,rcpt_40500123,processed,normal,normal,UTR26041000026026,,
rfnd_EH26042426055,refund,112000,INR,pay_EH26041600152,1777042200,,rcpt_41600152,processed,normal,normal,UTR26042400026055,,
rfnd_EH26040626066,refund,578000,INR,pay_EH26040200164,1775486460,,rcpt_40200164,processed,normal,normal,UTR26040600026066,,
rfnd_EH26041126080,refund,485000,INR,pay_EH26040200178,1775916180,,rcpt_40200178,processed,normal,normal,UTR26041100026080,,
rfnd_EH26042626093,refund,45000,INR,pay_EH26041700191,1777212180,,rcpt_41700191,processed,normal,normal,UTR26042600026093,,
rfnd_EH26041926117,refund,169000,INR,pay_EH26041300216,1776610260,,rcpt_41300216,processed,normal,normal,UTR26041900026117,,
rfnd_EH26041126127,refund,98000,INR,pay_EH26040900226,1775917620,,rcpt_40900226,processed,normal,normal,UTR26041100026127,,
rfnd_EH26050826139,refund,1020000,INR,pay_EH26042700238,1778251440,,rcpt_42700238,processed,normal,normal,UTR26050800026139,,
rfnd_EH26042926162,refund,108000,INR,pay_EH26042300262,1777472640,,rcpt_42300262,processed,normal,normal,UTR26042900026162,,
rfnd_EH26042326165,refund,259000,INR,pay_EH26041100265,1776955620,,rcpt_41100265,processed,normal,normal,UTR26042300026165,,
rfnd_EH26041226172,refund,771000,INR,pay_EH26040300272,1776003600,,rcpt_40300272,processed,normal,normal,UTR26041200026172,,
rfnd_EH26041226180,refund,177000,INR,pay_EH26040700280,1776003120,,rcpt_40700280,processed,normal,normal,UTR26041200026180,,
rfnd_EH26050526224,refund,57000,INR,pay_EH26043000324,1777991280,,rcpt_43000324,processed,normal,normal,UTR26050500026224,,
rfnd_EH26043026228,refund,303000,INR,pay_EH26042900328,1777558020,,rcpt_42900328,processed,normal,normal,UTR26043000026228,,
rfnd_EH26042226231,refund,807000,INR,pay_EH26041000331,1776867180,,rcpt_41000331,processed,normal,normal,UTR26042200026231,,
rfnd_EH26042326238,refund,180000,INR,pay_EH26041200338,1776955920,,rcpt_41200338,processed,normal,normal,UTR26042300026238,,
rfnd_EH26041026242,refund,407000,INR,pay_EH26040600342,1775832000,,rcpt_40600342,processed,normal,normal,UTR26041000026242,,
rfnd_EH26050526266,refund,198000,INR,pay_EH26042900366,1777992120,,rcpt_42900366,processed,normal,normal,UTR26050500026266,,
rfnd_EH26041926283,refund,389000,INR,pay_EH26040800383,1776609900,,rcpt_40800383,processed,normal,normal,UTR26041900026283,,
rfnd_EH26040326304,refund,47000,INR,pay_EH26040200404,1775225820,,rcpt_40200404,processed,normal,normal,UTR26040300026304,,
rfnd_EH26043026345,refund,156000,INR,pay_EH26041800445,1777558380,,rcpt_41800445,processed,normal,normal,UTR26043000026345,,
rfnd_EH26042526363,refund,283000,INR,pay_EH26041400463,1777128360,,rcpt_41400463,processed,normal,normal,UTR26042500026363,,
rfnd_EH26042626405,refund,241000,INR,pay_EH26041500505,1777212000,,rcpt_41500505,processed,normal,normal,UTR26042600026405,,
rfnd_EH26042726446,refund,345000,INR,pay_EH26042300546,1777299660,,rcpt_42300546,processed,normal,normal,UTR26042700026446,,
rfnd_EH26051026447,refund,182000,INR,pay_EH26042900547,1778424720,,rcpt_42900547,processed,normal,normal,UTR26051000026447,,
rfnd_EH26041026514,refund,262000,INR,pay_EH26040600615,1775832960,,rcpt_40600615,processed,normal,normal,UTR26041000026514,,
rfnd_EH26043026519,refund,144000,INR,pay_EH26042500620,1777559880,,rcpt_42500620,processed,normal,normal,UTR26043000026519,,
rfnd_EH26040626531,refund,74000,INR,pay_EH26040200632,1775485320,,rcpt_40200632,pending,normal,normal,UTR26040600026531,,
rfnd_EH26042426537,refund,4814000,INR,pay_EH26042100638,1777040820,,rcpt_42100638,processed,normal,normal,UTR26042400026537,,
rfnd_EH26042526543,refund,149000,INR,pay_EH26041800644,1777127700,,rcpt_41800644,processed,normal,normal,UTR26042500026543,,
rfnd_EH26042126551,refund,202000,INR,pay_EH26041200652,1776781800,,rcpt_41200652,processed,normal,normal,UTR26042100026551,,
rfnd_EH26042326558,refund,1196000,INR,pay_EH26041800659,1776954720,,rcpt_41800659,processed,normal,normal,UTR26042300026558,,
rfnd_EH26041826575,refund,183000,INR,pay_EH26040800676,1776523260,,rcpt_40800676,processed,normal,normal,UTR26041800026575,,
rfnd_EH26042226577,refund,261000,INR,pay_EH26042100678,1776866760,,rcpt_42100678,processed,normal,normal,UTR26042200026577,,
rfnd_EH26041326582,refund,990000,INR,pay_EH26041000683,1776090960,,rcpt_41000683,processed,normal,normal,UTR26041300026582,,
rfnd_EH26040926634,refund,999000,INR,pay_EH26040200735,1775745420,,rcpt_40200735,processed,normal,normal,UTR26040900026634,,
rfnd_EH26042826636,refund,734000,INR,pay_EH26042100737,1777385520,,rcpt_42100737,processed,normal,normal,UTR26042800026636,,
rfnd_EH26050626643,refund,101000,INR,pay_EH26043000744,1778078220,,rcpt_43000744,processed,normal,normal,UTR26050600026643,,
rfnd_EH26041526658,refund,691000,INR,pay_EH26041200759,1776265140,,rcpt_41200759,processed,normal,normal,UTR26041500026658,,
rfnd_EH26040526694,refund,760000,INR,pay_EH26040300795,1775397720,,rcpt_40300795,processed,normal,normal,UTR26040500026694,,
rfnd_EH26040826705,refund,339000,INR,pay_EH26040300806,1775657580,,rcpt_40300806,processed,normal,normal,UTR26040800026705,,
rfnd_EH26042926750,refund,345000,INR,pay_EH26042800851,1777474440,,rcpt_42800851,processed,normal,normal,UTR26042900026750,,
rfnd_EH26041526756,refund,235000,INR,pay_EH26041100857,1776264960,,rcpt_41100857,processed,normal,normal,UTR26041500026756,,
rfnd_EH26042226759,refund,740000,INR,pay_EH26041200860,1776868440,,rcpt_41200860,processed,normal,normal,UTR26042200026759,,
rfnd_EH26041526781,refund,64000,INR,pay_EH26041100882,1776263280,,rcpt_41100882,processed,normal,normal,UTR26041500026781,,
rfnd_EH26050126785,refund,104000,INR,pay_EH26042900886,1777645980,,rcpt_42900886,processed,normal,normal,UTR26050100026785,,
rfnd_EH26050526788,refund,250000,INR,pay_EH26042800889,1777991340,,rcpt_42800889,processed,normal,normal,UTR26050500026788,,
rfnd_EH26040826809,refund,33000,INR,pay_EH26040200910,1775659140,,rcpt_40200910,processed,normal,normal,UTR26040800026809,,
rfnd_EH26042226810,refund,310000,INR,pay_EH26042100911,1776866400,,rcpt_42100911,processed,normal,normal,UTR26042200026810,,
rfnd_EH26042826870,refund,81000,INR,pay_EH26042200971,1777387380,,rcpt_42200971,processed,normal,normal,UTR26042800026870,,
rfnd_EH26041426872,refund,1135000,INR,pay_EH26041000973,1776175260,,rcpt_41000973,processed,normal,normal,UTR26041400026872,,
rfnd_EH26042426882,refund,129000,INR,pay_EH26042100983,1777042740,,rcpt_42100983,processed,normal,normal,UTR26042400026882,,
rfnd_EH26041326903,refund,947000,INR,pay_EH26040901004,1776088800,,rcpt_40901004,processed,normal,normal,UTR26041300026903,,
rfnd_EH26042526910,refund,893000,INR,pay_EH26041901011,1777126560,,rcpt_41901011,processed,normal,normal,UTR26042500026910,,
rfnd_EH26042026937,refund,302000,INR,pay_EH26040901039,1776696300,,rcpt_40901039,processed,normal,normal,UTR26042000026937,,
rfnd_EH26041127007,refund,494000,INR,pay_EH26040101110,1775918820,,rcpt_40101110,processed,normal,normal,UTR26041100027007,,
rfnd_EH26041727025,refund,395000,INR,pay_EH26040901129,1776436260,,rcpt_40901129,processed,normal,normal,UTR26041700027025,,
rfnd_EH26042427028,refund,552000,INR,pay_EH26041201132,1777040700,,rcpt_41201132,processed,normal,normal,UTR26042400027028,,
rfnd_EH26040727034,refund,40000,INR,pay_EH26040401138,1775572620,,rcpt_40401138,processed,normal,normal,UTR26040700027034,,
rfnd_EH26042527053,refund,493000,INR,pay_EH26042201157,1777126440,,rcpt_42201157,processed,normal,normal,UTR26042500027053,,
rfnd_EH26040427057,refund,219000,INR,pay_EH26040101161,1775313540,,rcpt_40101161,processed,normal,normal,UTR26040400027057,,
rfnd_EH26041027069,refund,111000,INR,pay_EH26040401173,1775830860,,rcpt_40401173,processed,normal,normal,UTR26041000027069,,
rfnd_EH26050127103,refund,108000,INR,pay_EH26042301209,1777646100,,rcpt_42301209,processed,normal,normal,UTR26050100027103,,
rfnd_EH26052327128,refund,119552,INR,pay_EH26051200011,1779547680,,rcpt_51200011,processed,normal,normal,UTR26052300027128,,
rfnd_EH26060427129,refund,279556,INR,pay_EH26052700012,1780584120,,rcpt_52700012,processed,normal,normal,UTR26060400027129,,
rfnd_EH26050627136,refund,33000,INR,pay_EH26050500019,1778076600,,rcpt_50500019,processed,normal,normal,UTR26050600027136,,
rfnd_EH26051027156,refund,180359,INR,pay_EH26050700039,1778424900,,rcpt_50700039,processed,normal,normal,UTR26051000027156,,
rfnd_EH26052027186,refund,141968,INR,pay_EH26050900069,1779289020,,rcpt_50900069,processed,normal,normal,UTR26052000027186,,
rfnd_EH26052427205,refund,224417,INR,pay_EH26051700088,1779634140,,rcpt_51700088,processed,normal,normal,UTR26052400027205,,
rfnd_EH26051727225,refund,23000,INR,pay_EH26050600108,1779029460,,rcpt_50600108,processed,normal,normal,UTR26051700027225,,
rfnd_EH26052927226,refund,65000,INR,pay_EH26052100109,1780063260,,rcpt_52100109,processed,normal,normal,UTR26052900027226,,
rfnd_EH26051927232,refund,51000,INR,pay_EH26050800115,1779202200,,rcpt_50800115,processed,normal,normal,UTR26051900027232,,
rfnd_EH26052027242,refund,104093,INR,pay_EH26051800125,1779289020,,rcpt_51800125,processed,normal,normal,UTR26052000027242,,
rfnd_EH26051927249,refund,427000,INR,pay_EH26051300132,1779199680,,rcpt_51300132,processed,normal,normal,UTR26051900027249,,
rfnd_EH26052127256,refund,245030,INR,pay_EH26051300139,1779374220,,rcpt_51300139,processed,normal,normal,UTR26052100027256,,
rfnd_EH26052227261,refund,121098,INR,pay_EH26051400144,1779461940,,rcpt_51400144,processed,normal,normal,UTR26052200027261,,
rfnd_EH26060527317,refund,144545,INR,pay_EH26052500200,1780669260,,rcpt_52500200,processed,normal,normal,UTR26060500027317,,
rfnd_EH26050727324,refund,35000,INR,pay_EH26050600207,1778162760,,rcpt_50600207,processed,normal,normal,UTR26050700027324,,
rfnd_EH26053127351,refund,71000,INR,pay_EH26052600234,1780238880,,rcpt_52600234,processed,normal,normal,UTR26053100027351,,
rfnd_EH26052827355,refund,118521,INR,pay_EH26051900238,1779980340,,rcpt_51900238,processed,normal,normal,UTR26052800027355,,
rfnd_EH26052027369,refund,572000,INR,pay_EH26051500252,1779285840,,rcpt_51500252,processed,normal,normal,UTR26052000027369,,
rfnd_EH26053127374,refund,240135,INR,pay_EH26052300257,1780238700,,rcpt_52300257,processed,normal,normal,UTR26053100027374,,
rfnd_EH26052027377,refund,118779,INR,pay_EH26050800260,1779287700,,rcpt_50800260,processed,normal,normal,UTR26052000027377,,
rfnd_EH26051227389,refund,44000,INR,pay_EH26051100272,1778594580,,rcpt_51100272,processed,normal,normal,UTR26051200027389,,
rfnd_EH26052227391,refund,113368,INR,pay_EH26051200274,1779459000,,rcpt_51200274,processed,normal,normal,UTR26052200027391,,
rfnd_EH26052627397,refund,88000,INR,pay_EH26052200280,1779807180,,rcpt_52200280,processed,normal,normal,UTR26052600027397,,
rfnd_EH26051727403,refund,79000,INR,pay_EH26050600286,1779029220,,rcpt_50600286,processed,normal,normal,UTR26051700027403,,
rfnd_EH26060327405,refund,32000,INR,pay_EH26052700288,1780497900,,rcpt_52700288,processed,normal,normal,UTR26060300027405,,
rfnd_EH26060627408,refund,232405,INR,pay_EH26052800291,1780756380,,rcpt_52800291,processed,normal,normal,UTR26060600027408,,
rfnd_EH26051627427,refund,45000,INR,pay_EH26050800310,1778941740,,rcpt_50800310,processed,normal,normal,UTR26051600027427,,
rfnd_EH26051527432,refund,85000,INR,pay_EH26051000315,1778853780,,rcpt_51000315,processed,normal,normal,UTR26051500027432,,
rfnd_EH26052627441,refund,77000,INR,pay_EH26052400324,1779804780,,rcpt_52400324,processed,normal,normal,UTR26052600027441,,
rfnd_EH26053027452,refund,47000,INR,pay_EH26051800335,1780152780,,rcpt_51800335,processed,normal,normal,UTR26053000027452,,
rfnd_EH26053127453,refund,63000,INR,pay_EH26052600336,1780238880,,rcpt_52600336,processed,normal,normal,UTR26053100027453,,
rfnd_EH26051427456,refund,210762,INR,pay_EH26051000339,1778770740,,rcpt_51000339,processed,normal,normal,UTR26051400027456,,
rfnd_EH26051527476,refund,60000,INR,pay_EH26050700359,1778854320,,rcpt_50700359,processed,normal,normal,UTR26051500027476,,
rfnd_EH26051827485,refund,88000,INR,pay_EH26051400368,1779114240,,rcpt_51400368,processed,normal,normal,UTR26051800027485,,
rfnd_EH26052827527,refund,1850995,INR,pay_EH26052700410,1779979500,,rcpt_52700410,processed,normal,normal,UTR26052800027527,,
rfnd_EH26052127539,refund,76000,INR,pay_EH26051000422,1779375000,,rcpt_51000422,processed,normal,normal,UTR26052100027539,,
rfnd_EH26051727563,refund,173917,INR,pay_EH26051500446,1779028920,,rcpt_51500446,processed,normal,normal,UTR26051700027563,,
rfnd_EH26060327590,refund,37000,INR,pay_EH26052700473,1780496820,,rcpt_52700473,processed,normal,normal,UTR26060300027590,,
rfnd_EH26051327593,refund,205351,INR,pay_EH26050600476,1778682600,,rcpt_50600476,processed,normal,normal,UTR26051300027593,,
rfnd_EH26052227600,refund,73000,INR,pay_EH26052000483,1779458700,,rcpt_52000483,processed,normal,normal,UTR26052200027600,,
rfnd_EH26052827617,refund,148409,INR,pay_EH26052600500,1779977520,,rcpt_52600500,processed,normal,normal,UTR26052800027617,,
rfnd_EH26051527620,refund,36000,INR,pay_EH26050600503,1778855880,,rcpt_50600503,processed,normal,normal,UTR26051500027620,,
rfnd_EH26052327636,refund,185254,INR,pay_EH26051500519,1779545580,,rcpt_51500519,processed,normal,normal,UTR26052300027636,,
rfnd_EH26051827644,refund,64929,INR,pay_EH26051000527,1779114720,,rcpt_51000527,processed,normal,normal,UTR26051800027644,,
rfnd_EH26051927674,refund,108988,INR,pay_EH26050900557,1779200700,,rcpt_50900557,processed,normal,normal,UTR26051900027674,,
rfnd_EH26053027713,refund,38000,INR,pay_EH26052700596,1780151040,,rcpt_52700596,processed,normal,normal,UTR26053000027713,,
rfnd_EH26052827717,refund,233000,INR,pay_EH26052300600,1779979680,,rcpt_52300600,processed,normal,normal,UTR26052800027717,,
rfnd_EH26052327723,refund,265127,INR,pay_EH26051500606,1779547560,,rcpt_51500606,processed,normal,normal,UTR26052300027723,,
rfnd_EH26051827766,refund,41000,INR,pay_EH26050900649,1779114120,,rcpt_50900649,processed,normal,normal,UTR26051800027766,,
rfnd_EH26051427772,refund,45863,INR,pay_EH26051300655,1778768580,,rcpt_51300655,processed,normal,normal,UTR26051400027772,,
rfnd_EH26051027798,refund,52000,INR,pay_EH26050800681,1778424660,,rcpt_50800681,processed,normal,normal,UTR26051000027798,,
rfnd_EH26053027807,refund,62353,INR,pay_EH26052100690,1780152840,,rcpt_52100690,processed,normal,normal,UTR26053000027807,,
rfnd_EH26052227808,refund,72000,INR,pay_EH26051300691,1779459240,,rcpt_51300691,processed,normal,normal,UTR26052200027808,,
rfnd_EH26060427838,refund,31949,INR,pay_EH26052700721,1780584360,,rcpt_52700721,processed,normal,normal,UTR26060400027838,,
rfnd_EH26052427848,refund,76000,INR,pay_EH26052000731,1779633780,,rcpt_52000731,processed,normal,normal,UTR26052400027848,,
rfnd_EH26052427850,refund,134754,INR,pay_EH26051800733,1779634560,,rcpt_51800733,processed,normal,normal,UTR26052400027850,,
rfnd_EH26051827877,refund,63000,INR,pay_EH26050600760,1779115020,,rcpt_50600760,processed,normal,normal,UTR26051800027877,,
rfnd_EH26051927880,refund,105000,INR,pay_EH26051200763,1779201780,,rcpt_51200763,processed,normal,normal,UTR26051900027880,,
rfnd_EH26051827893,refund,158000,INR,pay_EH26050700776,1779113160,,rcpt_50700776,processed,normal,normal,UTR26051800027893,,
rfnd_EH26052127922,refund,31000,INR,pay_EH26051100805,1779373500,,rcpt_51100805,processed,normal,normal,UTR26052100027922,,
rfnd_EH26052727925,refund,104350,INR,pay_EH26052000808,1779893520,,rcpt_52000808,processed,normal,normal,UTR26052700027925,,
rfnd_EH26060727943,refund,43000,INR,pay_EH26052600826,1780844340,,rcpt_52600826,processed,normal,normal,UTR26060700027943,,
rfnd_EH26052427975,refund,31000,INR,pay_EH26052000858,1779631560,,rcpt_52000858,processed,normal,normal,UTR26052400027975,,
rfnd_EH26051827977,refund,69000,INR,pay_EH26051700860,1779114780,,rcpt_51700860,processed,normal,normal,UTR26051800027977,,
rfnd_EH26052228001,refund,209473,INR,pay_EH26051400884,1779459420,,rcpt_51400884,processed,normal,normal,UTR26052200028001,,
rfnd_EH26053128008,refund,63641,INR,pay_EH26052400891,1780237260,,rcpt_52400891,processed,normal,normal,UTR26053100028008,,
rfnd_EH26060128021,refund,60000,INR,pay_EH26052700904,1780325880,,rcpt_52700904,processed,normal,normal,UTR26060100028021,,
rfnd_EH26052328032,refund,147000,INR,pay_EH26051300915,1779547200,,rcpt_51300915,processed,normal,normal,UTR26052300028032,,
rfnd_EH26051728035,refund,65444,INR,pay_EH26051300918,1779026580,,rcpt_51300918,processed,normal,normal,UTR26051700028035,,
rfnd_EH26051328037,refund,28000,INR,pay_EH26050500920,1778682240,,rcpt_50500920,processed,normal,normal,UTR26051300028037,,
rfnd_EH26050928044,refund,33000,INR,pay_EH26050800927,1778336160,,rcpt_50800927,processed,normal,normal,UTR26050900028044,,
rfnd_EH26050828055,refund,76000,INR,pay_EH26050700938,1778251320,,rcpt_50700938,processed,normal,normal,UTR26050800028055,,
rfnd_EH26051628066,refund,60000,INR,pay_EH26050800949,1778942760,,rcpt_50800949,processed,normal,normal,UTR26051600028066,,
rfnd_EH26052828067,refund,192000,INR,pay_EH26051900950,1779980100,,rcpt_51900950,processed,normal,normal,UTR26052800028067,,
rfnd_EH26052228070,refund,121000,INR,pay_EH26051500953,1779459960,,rcpt_51500953,processed,normal,normal,UTR26052200028070,,
rfnd_EH26060728103,refund,328253,INR,pay_EH26052600986,1780843620,,rcpt_52600986,processed,normal,normal,UTR26060700028103,,
rfnd_EH26060328118,refund,25000,INR,pay_EH26052701001,1780495800,,rcpt_52701001,processed,normal,normal,UTR26060300028118,,
rfnd_EH26050928133,refund,45863,INR,pay_EH26050601016,1778335320,,rcpt_50601016,processed,normal,normal,UTR26050900028133,,
rfnd_EH26051028158,refund,25000,INR,pay_EH26050501041,1778424180,,rcpt_50501041,processed,normal,normal,UTR26051000028158,,
rfnd_EH26051128161,refund,43000,INR,pay_EH26050701044,1778508300,,rcpt_50701044,processed,normal,normal,UTR26051100028161,,
rfnd_EH26051628162,refund,188346,INR,pay_EH26051001045,1778940840,,rcpt_51001045,processed,normal,normal,UTR26051600028162,,
rfnd_EH26051328163,refund,47000,INR,pay_EH26051101046,1778683020,,rcpt_51101046,processed,normal,normal,UTR26051300028163,,
rfnd_EH26052028171,refund,38000,INR,pay_EH26051201054,1779289140,,rcpt_51201054,processed,normal,normal,UTR26052000028171,,
rfnd_EH26053128202,refund,33000,INR,pay_EH26052601085,1780237440,,rcpt_52601085,processed,normal,normal,UTR26053100028202,,
rfnd_EH26051728210,refund,64000,INR,pay_EH26051401093,1779026940,,rcpt_51401093,processed,normal,normal,UTR26051700028210,,
rfnd_EH26053128237,refund,37000,INR,pay_EH26052201120,1780236240,,rcpt_52201120,processed,normal,normal,UTR26053100028237,,
