id,entity,amount,status,fees,tax,utr,created_at,settlement_date,payment_count,refund_adjustment
setl_EH2607060781,settlement,31511576,processed,607424,0,EH2026070600000781,1783359000,2026-07-06,46,16270.0
setl_EH2607070782,settlement,61475512,processed,1146488,0,EH2026070700000782,1783445400,2026-07-07,71,10720.0
setl_EH2607080783,settlement,33154049,processed,621951,0,EH2026070800000783,1783531800,2026-07-08,44,7770.0
setl_EH2607090784,settlement,19466629,processed,373371,0,EH2026070900000784,1783618200,2026-07-09,34,9030.0
setl_EH2607100785,settlement,29308450,processed,546550,0,EH2026071000000785,1783704600,2026-07-10,38,5090.0
setl_EH2607120786,settlement,18957472,processed,370528,0,EH2026071200000786,1783877400,2026-07-12,26,12570.0
setl_EH2607130787,settlement,32138326,processed,595674,0,EH2026071300000787,1783963800,2026-07-13,45,3590.0
setl_EH2607140788,settlement,65073875,processed,1195125,0,EH2026071400000788,1784050200,2026-07-14,68,1270.0
setl_EH2607150789,settlement,39258765,processed,734235,0,EH2026071500000789,1784136600,2026-07-15,46,7980.0
setl_EH2607160790,settlement,21335258,processed,410742,0,EH2026071600000790,1784223000,2026-07-16,33,10730.0
setl_EH2607170791,settlement,34747222,processed,667778,0,EH2026071700000791,1784309400,2026-07-17,37,16840.0
setl_EH2607190792,settlement,24346382,processed,460618,0,EH2026071900000792,1784482200,2026-07-19,31,7830.0
setl_EH2607200793,settlement,24882543,processed,478457,0,EH2026072000000793,1784568600,2026-07-20,38,12200.0
setl_EH2607210794,settlement,54527602,processed,1007398,0,EH2026072100000794,1784655000,2026-07-21,86,4320.0
setl_EH2607220795,settlement,34446913,processed,677087,0,EH2026072200000795,1784741400,2026-07-22,47,24920.0
setl_EH2607230796,settlement,22245916,processed,411084,0,EH2026072300000796,1784827800,2026-07-23,34,1810.0
setl_EH2607240797,settlement,33831934,processed,670066,0,EH2026072400000797,1784914200,2026-07-24,38,27240.0
setl_EH2607260798,settlement,23427578,processed,429422,0,EH2026072600000798,1785087000,2026-07-26,40,0
setl_EH2607270799,settlement,28440634,processed,555366,0,EH2026072700000799,1785173400,2026-07-27,40,18580.0
setl_EH2607280800,settlement,34223638,processed,637362,0,EH2026072800000800,1785259800,2026-07-28,58,5480.0
setl_EH2607290801,settlement,20644058,processed,388942,0,EH2026072900000801,1785346200,2026-07-29,33,5750.0
setl_EH2607300802,settlement,25997218,processed,512782,0,EH2026073000000802,1785432600,2026-07-30,41,19780.0
setl_EH2607310803,settlement,29275508,processed,541492,0,EH2026073100000803,1785519000,2026-07-31,37,2660.0
setl_EH2608020804,settlement,29186098,processed,545902,0,EH2026080200000804,1785691800,2026-08-02,40,5960.0
setl_EH2608030805,settlement,21087842,processed,459158,0,EH2026080300000805,1785778200,2026-08-03,40,39620.0
setl_EH2608040806,settlement,50044369,processed,941631,0,EH2026080400000806,1785864600,2026-08-04,71,13270.0
setl_EH2608050807,settlement,35823215,processed,670785,0,EH2026080500000807,1785951000,2026-08-05,51,7720.0
setl_EH2608060808,settlement,24484636,processed,462364,0,EH2026080600000808,1786037400,2026-08-06,30,7400.0
setl_EH2608070809,settlement,28921344,processed,557656,0,EH2026080700000809,1786123800,2026-08-07,40,15020.0
setl_EH2608090810,settlement,27430756,processed,539244,0,EH2026080900000810,1786296600,2026-08-09,48,19880.0
setl_EH2608100811,settlement,30908021,processed,586978,0,EH2026081000000811,1786383000,2026-08-10,37,11150.0
setl_EH2608110812,settlement,46159975,processed,865025,0,EH2026081100000812,1786469400,2026-08-11,71,10320.0
setl_EH2608120813,settlement,25230528,processed,462472,0,EH2026081200000813,1786555800,2026-08-12,35,0
setl_EH2608130814,settlement,22324369,processed,448631,0,EH2026081300000814,1786642200,2026-08-13,40,21510.0
setl_EH2608140815,settlement,24277794,processed,469206,0,EH2026081400000815,1786728600,2026-08-14,34,13200.0
setl_EH2608160816,settlement,44765484,processed,830516,0,EH2026081600000816,1786901400,2026-08-16,53,5440.0
setl_EH2608170817,settlement,33301013,processed,648987,0,EH2026081700000817,1786987800,2026-08-17,42,21050.0
setl_EH2608180818,settlement,53859373,processed,1015627,0,EH2026081800000818,1787074200,2026-08-18,76,15490.0
setl_EH2608190819,settlement,30780911,processed,576089,0,EH2026081900000819,1787160600,2026-08-19,44,6480.0
setl_EH2608200820,settlement,20228212,processed,409788,0,EH2026082000000820,1787247000,2026-08-20,35,21280.0
setl_EH2608210821,settlement,15577171,processed,309829,0,EH2026082100000821,1787333400,2026-08-21,38,13260.0
setl_EH2608230822,settlement,16612357,processed,319643,0,EH2026082300000822,1787506200,2026-08-23,33,8260.0
setl_EH2608240823,settlement,30693992,processed,582008,0,EH2026082400000823,1787592600,2026-08-24,39,10580.0
setl_EH2608250824,settlement,54884762,processed,1029237,0,EH2026082500000824,1787679000,2026-08-25,56,12660.0
setl_EH2608260825,settlement,27513821,processed,542178,0,EH2026082600000825,1787765400,2026-08-26,39,20650.0
setl_EH2608270826,settlement,16622218,processed,314782,0,EH2026082700000826,1787851800,2026-08-27,27,5510.0
setl_EH2608280827,settlement,38646364,processed,723636,0,EH2026082800000827,1787938200,2026-08-28,40,8320.0
setl_EH2608300828,settlement,21997400,processed,433600,0,EH2026083000000828,1788111000,2026-08-30,38,16580.0
setl_EH2608310829,settlement,37790038,processed,710962,0,EH2026083100000829,1788197400,2026-08-31,39,9970.0
setl_EH2609010830,settlement,62116729,processed,1155271,0,EH2026090100000830,1788283800,2026-09-01,88,9100.0
